id_responden,negara,pentingnya_keluarga,pentingnya_teman,pentingnya_waktu_luang,pentingnya_pekerjaan,kebebasan_memilih,kepuasan_hidup,kepuasan_finansial,skala_politik,tahun_lahir,usia,religiusitas,jenis_kelamin,status_pernikahan,status_pekerjaan
360071110,Indonesia,1.0,3.0,2.0,1.0,10,10.0,7.0,6.0,1983.0,35.0,9.0,Perempuan,Menikah,Ibu rumah tangga
360071111,Indonesia,1.0,1.0,1.0,1.0,8,7.0,7.0,-1.0,1973.0,44.0,10.0,Perempuan,Menikah,Wiraswasta
360071112,Indonesia,1.0,2.0,2.0,1.0,6,5.0,5.0,-1.0,1974.0,44.0,10.0,Perempuan,Menikah,Wiraswasta
360071113,Indonesia,1.0,2.0,1.0,1.0,7,6.0,5.0,-1.0,1967.0,50.0,6.0,Laki-laki,Menikah,Paruh waktu
360071114,Indonesia,1.0,3.0,2.0,1.0,3,4.0,1.0,8.0,1985.0,32.0,7.0,Perempuan,Menikah,Paruh waktu
360071115,Indonesia,1.0,1.0,2.0,1.0,8,9.0,6.0,1.0,1984.0,34.0,3.0,Laki-laki,Menikah,Paruh waktu
360071116,Indonesia,1.0,1.0,1.0,1.0,10,10.0,10.0,10.0,1931.0,87.0,10.0,Laki-laki,Menikah,Wiraswasta
360071117,Indonesia,1.0,1.0,1.0,1.0,10,9.0,7.0,9.0,1954.0,64.0,9.0,Laki-laki,Menikah,Wiraswasta
360071118,Indonesia,1.0,1.0,1.0,1.0,1,9.0,10.0,9.0,1958.0,60.0,6.0,Perempuan,Janda/Duda,Wiraswasta
360071119,Indonesia,1.0,2.0,1.0,1.0,10,10.0,10.0,-1.0,1973.0,45.0,8.0,Perempuan,Menikah,Ibu rumah tangga
360071120,Indonesia,1.0,1.0,1.0,-2.0,1,5.0,5.0,-1.0,1965.0,53.0,6.0,Laki-laki,Menikah,Paruh waktu
360071121,Indonesia,1.0,2.0,1.0,1.0,10,10.0,10.0,10.0,1958.0,60.0,8.0,Perempuan,Menikah,Ibu rumah tangga
360071122,Indonesia,1.0,2.0,1.0,1.0,8,6.0,3.0,8.0,1998.0,20.0,7.0,Laki-laki,Lajang,Penuh waktu
360071123,Indonesia,1.0,2.0,3.0,1.0,10,7.0,6.0,6.0,1991.0,27.0,7.0,Laki-laki,Menikah,Penuh waktu
360071124,Indonesia,1.0,3.0,1.0,1.0,1,5.0,5.0,1.0,1984.0,34.0,10.0,Laki-laki,Menikah,Wiraswasta
360071125,Indonesia,1.0,2.0,3.0,1.0,10,10.0,5.0,-1.0,1970.0,48.0,,Perempuan,Menikah,Ibu rumah tangga
360071126,Indonesia,1.0,2.0,1.0,1.0,3,7.0,4.0,9.0,1972.0,45.0,7.0,Laki-laki,Menikah,Penuh waktu
360071127,Indonesia,1.0,3.0,1.0,1.0,7,7.0,9.0,6.0,1977.0,41.0,10.0,Laki-laki,Menikah,Penuh waktu
360071128,Indonesia,1.0,1.0,3.0,1.0,10,9.0,9.0,6.0,2000.0,18.0,6.0,Laki-laki,Lajang,Wiraswasta
360071129,Indonesia,1.0,2.0,1.0,1.0,10,10.0,8.0,2.0,1972.0,46.0,7.0,Perempuan,Menikah,Wiraswasta
360071130,Indonesia,1.0,3.0,1.0,1.0,10,7.0,7.0,6.0,1986.0,32.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360071131,Indonesia,1.0,1.0,1.0,1.0,10,9.0,8.0,10.0,1958.0,60.0,6.0,Laki-laki,Menikah,Paruh waktu
360071132,Indonesia,1.0,1.0,1.0,1.0,7,6.0,5.0,-1.0,1968.0,50.0,7.0,Perempuan,Menikah,Penuh waktu
360071133,Indonesia,1.0,3.0,2.0,3.0,8,9.0,10.0,9.0,1997.0,21.0,6.0,Perempuan,Menikah,Paruh waktu
360071134,Indonesia,1.0,1.0,1.0,1.0,7,7.0,6.0,5.0,1985.0,32.0,4.0,Perempuan,Menikah,Wiraswasta
360071135,Indonesia,1.0,3.0,2.0,1.0,10,10.0,6.0,6.0,1985.0,32.0,7.0,Perempuan,Menikah,Penuh waktu
360071136,Indonesia,1.0,2.0,1.0,1.0,7,6.0,8.0,7.0,1995.0,23.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360071137,Indonesia,1.0,2.0,1.0,1.0,7,8.0,9.0,4.0,1989.0,29.0,7.0,Perempuan,Menikah,Penuh waktu
360071138,Indonesia,1.0,2.0,2.0,1.0,3,6.0,8.0,-1.0,1996.0,21.0,8.0,Laki-laki,Menikah,Wiraswasta
360071139,Indonesia,1.0,2.0,3.0,1.0,5,2.0,4.0,8.0,1958.0,60.0,6.0,Perempuan,Menikah,Paruh waktu
360071140,Indonesia,1.0,1.0,1.0,1.0,10,10.0,10.0,-1.0,1970.0,48.0,9.0,Perempuan,Menikah,Wiraswasta
360071141,Indonesia,1.0,2.0,1.0,1.0,7,10.0,10.0,5.0,1973.0,45.0,,Laki-laki,Menikah,Wiraswasta
360071142,Indonesia,1.0,3.0,3.0,2.0,10,10.0,8.0,-1.0,1985.0,33.0,7.0,Perempuan,Menikah,Penuh waktu
360071143,Indonesia,1.0,2.0,3.0,1.0,6,1.0,1.0,5.0,1997.0,21.0,6.0,Laki-laki,Lajang,Tidak bekerja
360071144,Indonesia,1.0,2.0,2.0,1.0,10,7.0,6.0,9.0,1974.0,44.0,10.0,Laki-laki,Bercerai,Penuh waktu
360071145,Indonesia,1.0,1.0,1.0,1.0,6,6.0,6.0,-1.0,1982.0,36.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360071146,Indonesia,1.0,2.0,1.0,1.0,8,10.0,4.0,8.0,1987.0,31.0,7.0,Perempuan,Menikah,Wiraswasta
360071147,Indonesia,1.0,1.0,1.0,1.0,1,10.0,6.0,10.0,1966.0,52.0,9.0,Laki-laki,Menikah,Penuh waktu
360071148,Indonesia,1.0,2.0,1.0,1.0,6,7.0,7.0,6.0,1980.0,38.0,8.0,Perempuan,Menikah,Paruh waktu
360071149,Indonesia,1.0,1.0,1.0,1.0,10,10.0,10.0,-1.0,1987.0,31.0,,Laki-laki,Menikah,Wiraswasta
360071150,Indonesia,1.0,1.0,1.0,1.0,10,10.0,9.0,9.0,1997.0,21.0,8.0,Laki-laki,Lajang,Penuh waktu
360071151,Indonesia,1.0,1.0,1.0,1.0,10,10.0,1.0,-1.0,1958.0,60.0,7.0,Laki-laki,Menikah,Paruh waktu
360071152,Indonesia,1.0,2.0,2.0,1.0,10,10.0,5.0,5.0,1960.0,58.0,6.0,Perempuan,Menikah,Wiraswasta
360071153,Indonesia,1.0,1.0,2.0,1.0,5,8.0,6.0,8.0,1958.0,60.0,10.0,Perempuan,Janda/Duda,Ibu rumah tangga
360071154,Indonesia,1.0,2.0,1.0,1.0,7,7.0,6.0,5.0,1982.0,36.0,10.0,Laki-laki,Menikah,Wiraswasta
360071155,Indonesia,1.0,3.0,1.0,3.0,8,3.0,8.0,7.0,1945.0,73.0,6.0,Laki-laki,Menikah,Wiraswasta
360071156,Indonesia,1.0,2.0,1.0,1.0,8,9.0,6.0,8.0,1989.0,30.0,4.0,Laki-laki,Menikah,Tidak bekerja
360071157,Indonesia,1.0,1.0,1.0,1.0,9,7.0,8.0,1.0,1960.0,58.0,10.0,Perempuan,Janda/Duda,Wiraswasta
360071158,Indonesia,1.0,2.0,1.0,1.0,9,9.0,8.0,8.0,1995.0,23.0,8.0,Laki-laki,Menikah,Paruh waktu
360071159,Indonesia,1.0,2.0,2.0,1.0,9,9.0,9.0,-1.0,1971.0,47.0,6.0,Perempuan,Menikah,Wiraswasta
360071160,Indonesia,1.0,2.0,1.0,1.0,2,2.0,2.0,-1.0,1971.0,47.0,9.0,Laki-laki,Menikah,Wiraswasta
360071161,Indonesia,1.0,1.0,1.0,1.0,8,8.0,8.0,7.0,1969.0,49.0,7.0,Laki-laki,Menikah,Wiraswasta
360071162,Indonesia,1.0,4.0,1.0,1.0,10,10.0,6.0,6.0,1963.0,55.0,6.0,Perempuan,Menikah,Wiraswasta
360071163,Indonesia,1.0,3.0,1.0,1.0,10,5.0,5.0,-1.0,1950.0,68.0,10.0,Laki-laki,Menikah,Penuh waktu
360071164,Indonesia,1.0,2.0,1.0,1.0,9,7.0,5.0,5.0,1964.0,54.0,7.0,Laki-laki,Menikah,Wiraswasta
360071165,Indonesia,1.0,2.0,2.0,1.0,8,5.0,5.0,5.0,1967.0,51.0,8.0,Laki-laki,Menikah,Paruh waktu
360071166,Indonesia,1.0,1.0,1.0,1.0,5,10.0,5.0,-1.0,1963.0,55.0,7.0,Perempuan,Janda/Duda,Paruh waktu
360071167,Indonesia,1.0,2.0,1.0,1.0,10,5.0,5.0,9.0,1980.0,38.0,7.0,Laki-laki,Menikah,Wiraswasta
360071168,Indonesia,1.0,1.0,1.0,1.0,5,10.0,10.0,6.0,1989.0,29.0,8.0,Perempuan,Menikah,Penuh waktu
360071169,Indonesia,1.0,2.0,2.0,1.0,9,9.0,7.0,5.0,1983.0,35.0,8.0,Laki-laki,Menikah,Wiraswasta
360071170,Indonesia,1.0,1.0,1.0,1.0,8,8.0,8.0,5.0,1968.0,49.0,5.0,Perempuan,Menikah,Wiraswasta
360071171,Indonesia,1.0,3.0,2.0,1.0,10,10.0,10.0,1.0,1969.0,49.0,7.0,Perempuan,Menikah,Wiraswasta
360071172,Indonesia,1.0,1.0,3.0,1.0,10,2.0,10.0,10.0,1955.0,62.0,8.0,Perempuan,Menikah,Penuh waktu
360071173,Indonesia,1.0,1.0,1.0,1.0,9,7.0,8.0,5.0,1995.0,22.0,4.0,Perempuan,Menikah,Ibu rumah tangga
360071174,Indonesia,1.0,1.0,1.0,1.0,10,6.0,9.0,9.0,1971.0,47.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360071175,Indonesia,1.0,2.0,3.0,1.0,8,9.0,8.0,7.0,1993.0,25.0,8.0,Laki-laki,Menikah,Penuh waktu
360071176,Indonesia,1.0,1.0,1.0,1.0,7,10.0,10.0,5.0,1975.0,43.0,8.0,Laki-laki,Menikah,Penuh waktu
360071177,Indonesia,1.0,2.0,3.0,1.0,9,8.0,5.0,7.0,1981.0,37.0,7.0,Laki-laki,Menikah,Paruh waktu
360071178,Indonesia,1.0,2.0,1.0,1.0,8,7.0,5.0,9.0,1978.0,40.0,6.0,Perempuan,Menikah,Wiraswasta
360071179,Indonesia,1.0,1.0,3.0,1.0,8,8.0,7.0,7.0,1995.0,23.0,3.0,Laki-laki,Menikah,Penuh waktu
360071180,Indonesia,1.0,1.0,2.0,1.0,10,7.0,7.0,5.0,1979.0,39.0,5.0,Laki-laki,Janda/Duda,Wiraswasta
360071181,Indonesia,1.0,3.0,1.0,1.0,7,10.0,10.0,1.0,1971.0,47.0,8.0,Laki-laki,Menikah,Penuh waktu
360071182,Indonesia,1.0,2.0,2.0,1.0,10,10.0,10.0,10.0,1965.0,53.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360071183,Indonesia,1.0,2.0,1.0,1.0,8,8.0,7.0,5.0,1999.0,19.0,9.0,Perempuan,Menikah,Penuh waktu
360071184,Indonesia,1.0,3.0,1.0,1.0,10,10.0,10.0,10.0,1988.0,29.0,10.0,Laki-laki,Bercerai,Paruh waktu
360071185,Indonesia,1.0,1.0,2.0,1.0,8,7.0,6.0,4.0,1990.0,27.0,6.0,Laki-laki,Menikah,Wiraswasta
360071186,Indonesia,1.0,3.0,1.0,1.0,10,6.0,8.0,7.0,1993.0,24.0,8.0,Perempuan,Menikah,Ibu rumah tangga
360071187,Indonesia,1.0,3.0,1.0,1.0,10,10.0,1.0,3.0,1973.0,45.0,9.0,Laki-laki,Menikah,Wiraswasta
360071188,Indonesia,1.0,1.0,2.0,1.0,10,6.0,6.0,5.0,1985.0,33.0,10.0,Laki-laki,Lajang,Penuh waktu
360071189,Indonesia,1.0,1.0,2.0,1.0,6,1.0,5.0,1.0,1970.0,47.0,7.0,Laki-laki,Menikah,Penuh waktu
360071190,Indonesia,1.0,2.0,1.0,1.0,8,10.0,9.0,6.0,1974.0,43.0,9.0,Perempuan,Menikah,Ibu rumah tangga
360071191,Indonesia,1.0,2.0,3.0,1.0,8,7.0,5.0,8.0,1968.0,50.0,3.0,Laki-laki,Menikah,Paruh waktu
360071192,Indonesia,1.0,1.0,1.0,1.0,8,7.0,9.0,8.0,1999.0,18.0,6.0,Laki-laki,Lajang,Tidak bekerja
360071193,Indonesia,1.0,1.0,1.0,1.0,8,9.0,8.0,8.0,1993.0,24.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360071194,Indonesia,1.0,1.0,2.0,1.0,10,5.0,5.0,8.0,1949.0,68.0,10.0,Laki-laki,Menikah,Wiraswasta
360071195,Indonesia,1.0,3.0,1.0,1.0,10,7.0,8.0,7.0,1964.0,54.0,10.0,Perempuan,Menikah,Ibu rumah tangga
360071196,Indonesia,1.0,3.0,1.0,1.0,8,10.0,6.0,2.0,1967.0,51.0,8.0,Perempuan,Menikah,Paruh waktu
360071197,Indonesia,1.0,1.0,1.0,1.0,8,8.0,7.0,-1.0,1975.0,42.0,9.0,Perempuan,Bercerai,Wiraswasta
360071198,Indonesia,1.0,1.0,2.0,1.0,9,7.0,5.0,7.0,1997.0,20.0,8.0,Perempuan,Bercerai,Ibu rumah tangga
360071199,Indonesia,1.0,2.0,3.0,1.0,5,7.0,7.0,-1.0,1951.0,66.0,7.0,Laki-laki,Menikah,Wiraswasta
360071200,Indonesia,1.0,2.0,3.0,1.0,10,1.0,10.0,10.0,1973.0,45.0,10.0,Laki-laki,Menikah,Penuh waktu
360071201,Indonesia,1.0,1.0,2.0,1.0,10,9.0,9.0,6.0,1978.0,39.0,8.0,Laki-laki,Menikah,Wiraswasta
360071202,Indonesia,1.0,1.0,1.0,1.0,7,8.0,6.0,6.0,1999.0,18.0,9.0,Perempuan,Lajang,Penuh waktu
360071203,Indonesia,1.0,2.0,2.0,1.0,9,7.0,7.0,1.0,1977.0,41.0,7.0,Laki-laki,Menikah,Penuh waktu
360071204,Indonesia,1.0,1.0,1.0,1.0,8,9.0,10.0,5.0,1988.0,29.0,6.0,Perempuan,Menikah,Penuh waktu
360071205,Indonesia,1.0,1.0,3.0,1.0,8,10.0,7.0,5.0,1979.0,39.0,8.0,Laki-laki,Menikah,Penuh waktu
360071206,Indonesia,1.0,2.0,2.0,1.0,7,8.0,7.0,5.0,1983.0,35.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360071207,Indonesia,1.0,2.0,2.0,1.0,5,8.0,7.0,1.0,1966.0,51.0,6.0,Laki-laki,Menikah,Wiraswasta
360071208,Indonesia,1.0,1.0,2.0,1.0,8,8.0,8.0,2.0,1983.0,35.0,8.0,Laki-laki,Menikah,Penuh waktu
360071209,Indonesia,1.0,1.0,3.0,1.0,10,6.0,6.0,6.0,1988.0,30.0,7.0,Laki-laki,Menikah,Penuh waktu
360071210,Indonesia,1.0,1.0,1.0,1.0,10,9.0,10.0,-1.0,1985.0,33.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360071211,Indonesia,1.0,2.0,3.0,1.0,10,10.0,8.0,1.0,1955.0,63.0,8.0,Laki-laki,Menikah,Penuh waktu
360071212,Indonesia,1.0,1.0,1.0,1.0,10,8.0,9.0,2.0,1965.0,53.0,7.0,Perempuan,Menikah,Penuh waktu
360071213,Indonesia,1.0,2.0,2.0,1.0,7,8.0,7.0,-1.0,1983.0,34.0,10.0,Laki-laki,Menikah,Penuh waktu
360071214,Indonesia,1.0,1.0,3.0,1.0,8,9.0,7.0,9.0,1984.0,33.0,8.0,Perempuan,Menikah,Ibu rumah tangga
360071215,Indonesia,1.0,3.0,1.0,1.0,10,8.0,7.0,4.0,1975.0,42.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360071216,Indonesia,1.0,2.0,3.0,1.0,5,8.0,9.0,6.0,1990.0,28.0,4.0,Perempuan,Menikah,Ibu rumah tangga
360071217,Indonesia,1.0,2.0,1.0,1.0,4,5.0,4.0,8.0,1995.0,23.0,3.0,Laki-laki,Lajang,Penuh waktu
360071218,Indonesia,1.0,3.0,1.0,1.0,10,10.0,8.0,10.0,1988.0,30.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360071219,Indonesia,1.0,3.0,4.0,1.0,10,10.0,10.0,10.0,1972.0,46.0,10.0,Perempuan,Menikah,Penuh waktu
360071220,Indonesia,1.0,1.0,3.0,1.0,10,7.0,9.0,10.0,1956.0,62.0,8.0,Laki-laki,Menikah,Penuh waktu
360071221,Indonesia,1.0,2.0,1.0,1.0,8,9.0,10.0,-1.0,1957.0,61.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360071222,Indonesia,1.0,1.0,1.0,1.0,6,10.0,7.0,5.0,1991.0,27.0,7.0,Perempuan,Menikah,Ibu rumah tangga
360071223,Indonesia,1.0,2.0,1.0,1.0,7,8.0,6.0,5.0,1987.0,31.0,6.0,Perempuan,Janda/Duda,Penuh waktu
360071224,Indonesia,1.0,3.0,1.0,1.0,7,8.0,8.0,7.0,1960.0,58.0,10.0,Perempuan,Menikah,Wiraswasta
360071225,Indonesia,1.0,1.0,3.0,1.0,8,10.0,5.0,5.0,1974.0,44.0,6.0,Laki-laki,Menikah,Wiraswasta
360071226,Indonesia,1.0,3.0,2.0,1.0,7,8.0,9.0,8.0,1972.0,46.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360071227,Indonesia,1.0,2.0,1.0,1.0,10,10.0,10.0,5.0,1993.0,25.0,10.0,Perempuan,Menikah,Ibu rumah tangga
360071228,Indonesia,1.0,3.0,1.0,1.0,7,8.0,8.0,5.0,1981.0,37.0,8.0,Perempuan,Menikah,
360071229,Indonesia,1.0,1.0,3.0,1.0,8,10.0,10.0,7.0,1985.0,33.0,7.0,Laki-laki,Menikah,Wiraswasta
360071230,Indonesia,1.0,2.0,1.0,1.0,10,7.0,7.0,3.0,1992.0,26.0,8.0,Perempuan,Menikah,Penuh waktu
360071231,Indonesia,1.0,2.0,2.0,1.0,7,5.0,4.0,5.0,1965.0,53.0,9.0,Perempuan,Janda/Duda,Penuh waktu
360071232,Indonesia,1.0,1.0,1.0,1.0,8,5.0,5.0,8.0,1992.0,26.0,9.0,Perempuan,Menikah,Ibu rumah tangga
360071233,Indonesia,1.0,2.0,1.0,1.0,8,3.0,2.0,7.0,1962.0,55.0,9.0,Perempuan,Menikah,Ibu rumah tangga
360071234,Indonesia,1.0,3.0,3.0,1.0,9,9.0,8.0,8.0,1989.0,28.0,10.0,Laki-laki,Menikah,Penuh waktu
360071235,Indonesia,1.0,1.0,1.0,1.0,8,10.0,8.0,-1.0,1988.0,30.0,6.0,Perempuan,Menikah,Paruh waktu
360071236,Indonesia,1.0,3.0,1.0,1.0,8,7.0,10.0,8.0,1978.0,40.0,8.0,Perempuan,Menikah,Penuh waktu
360071237,Indonesia,1.0,2.0,3.0,1.0,7,7.0,7.0,8.0,1975.0,43.0,7.0,Laki-laki,Menikah,Wiraswasta
360071238,Indonesia,1.0,2.0,3.0,1.0,10,8.0,5.0,9.0,1990.0,28.0,9.0,Perempuan,Menikah,Paruh waktu
360071239,Indonesia,1.0,3.0,1.0,3.0,6,9.0,9.0,5.0,1975.0,42.0,6.0,Perempuan,Menikah,Wiraswasta
360071240,Indonesia,1.0,1.0,1.0,1.0,8,9.0,6.0,10.0,1993.0,25.0,9.0,Perempuan,Menikah,Penuh waktu
360071241,Indonesia,1.0,3.0,4.0,1.0,5,10.0,5.0,4.0,1945.0,73.0,9.0,Perempuan,Janda/Duda,Ibu rumah tangga
360071242,Indonesia,1.0,2.0,1.0,2.0,8,7.0,8.0,5.0,1994.0,24.0,4.0,Perempuan,Lajang,Penuh waktu
360071243,Indonesia,1.0,2.0,1.0,1.0,9,9.0,1.0,5.0,1977.0,41.0,10.0,Perempuan,Menikah,Wiraswasta
360071244,Indonesia,1.0,1.0,1.0,1.0,5,5.0,5.0,5.0,1974.0,43.0,6.0,Laki-laki,Bercerai,Wiraswasta
360071245,Indonesia,1.0,2.0,3.0,1.0,10,10.0,7.0,10.0,1972.0,46.0,10.0,Laki-laki,Menikah,Wiraswasta
360071246,Indonesia,4.0,3.0,1.0,1.0,7,3.0,1.0,4.0,1987.0,30.0,8.0,Laki-laki,Menikah,Wiraswasta
360071247,Indonesia,1.0,3.0,3.0,1.0,7,8.0,4.0,9.0,1973.0,44.0,10.0,Laki-laki,Menikah,Penuh waktu
360071248,Indonesia,1.0,2.0,3.0,1.0,10,10.0,9.0,5.0,1984.0,33.0,8.0,Perempuan,Menikah,Penuh waktu
360071249,Indonesia,1.0,3.0,1.0,2.0,5,1.0,1.0,8.0,1942.0,75.0,8.0,Perempuan,Menikah,Ibu rumah tangga
360071250,Indonesia,1.0,2.0,1.0,1.0,9,8.0,8.0,5.0,1987.0,30.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360071251,Indonesia,1.0,2.0,1.0,1.0,8,8.0,7.0,5.0,1979.0,38.0,7.0,Laki-laki,Menikah,Penuh waktu
360071252,Indonesia,1.0,2.0,2.0,2.0,10,9.0,8.0,5.0,1988.0,29.0,6.0,Perempuan,Lajang,Paruh waktu
360071253,Indonesia,1.0,2.0,1.0,1.0,10,10.0,10.0,6.0,1972.0,46.0,5.0,Laki-laki,Menikah,Wiraswasta
360071254,Indonesia,1.0,1.0,1.0,1.0,9,10.0,10.0,5.0,1977.0,40.0,10.0,Perempuan,Menikah,Wiraswasta
360071255,Indonesia,1.0,1.0,1.0,2.0,7,8.0,8.0,5.0,1982.0,36.0,8.0,Laki-laki,Menikah,Wiraswasta
360071256,Indonesia,1.0,1.0,2.0,1.0,10,10.0,10.0,-1.0,1973.0,45.0,9.0,Laki-laki,Menikah,Penuh waktu
360071257,Indonesia,1.0,2.0,1.0,1.0,5,8.0,8.0,5.0,1969.0,49.0,9.0,Laki-laki,Menikah,Wiraswasta
360071258,Indonesia,1.0,1.0,2.0,1.0,10,10.0,10.0,5.0,1982.0,35.0,8.0,Laki-laki,Menikah,Penuh waktu
360071259,Indonesia,1.0,1.0,2.0,1.0,8,10.0,10.0,6.0,1975.0,42.0,5.0,Laki-laki,Menikah,Penuh waktu
360071260,Indonesia,1.0,2.0,2.0,1.0,8,8.0,8.0,-1.0,1974.0,43.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360071261,Indonesia,1.0,1.0,2.0,1.0,7,8.0,7.0,7.0,1987.0,31.0,4.0,Laki-laki,Menikah,Wiraswasta
360071262,Indonesia,1.0,1.0,1.0,1.0,9,7.0,7.0,5.0,1999.0,19.0,6.0,Laki-laki,Lajang,Tidak bekerja
360071263,Indonesia,1.0,1.0,2.0,1.0,8,6.0,6.0,7.0,1991.0,26.0,5.0,Laki-laki,Lajang,Penuh waktu
360071264,Indonesia,1.0,3.0,1.0,1.0,7,7.0,4.0,10.0,1988.0,30.0,8.0,Laki-laki,Menikah,Penuh waktu
360071265,Indonesia,1.0,2.0,3.0,1.0,8,9.0,5.0,5.0,1961.0,57.0,7.0,Perempuan,Janda/Duda,Ibu rumah tangga
360071266,Indonesia,1.0,3.0,1.0,1.0,1,10.0,5.0,5.0,1988.0,29.0,10.0,Laki-laki,Menikah,Wiraswasta
360071267,Indonesia,1.0,3.0,1.0,1.0,3,7.0,5.0,9.0,1959.0,59.0,10.0,Laki-laki,Menikah,Tidak bekerja
360071268,Indonesia,1.0,1.0,1.0,1.0,10,10.0,10.0,8.0,1995.0,22.0,7.0,Perempuan,Menikah,Penuh waktu
360071269,Indonesia,1.0,1.0,2.0,2.0,2,8.0,6.0,4.0,1952.0,66.0,10.0,Laki-laki,Menikah,Penuh waktu
360071270,Indonesia,1.0,3.0,3.0,1.0,5,5.0,3.0,5.0,1963.0,54.0,9.0,Laki-laki,Menikah,Penuh waktu
360071271,Indonesia,1.0,3.0,4.0,1.0,10,10.0,10.0,10.0,1958.0,60.0,10.0,Perempuan,Menikah,Ibu rumah tangga
360071272,Indonesia,1.0,2.0,1.0,1.0,9,9.0,8.0,10.0,1994.0,23.0,10.0,Perempuan,Lajang,Penuh waktu
360071273,Indonesia,1.0,1.0,1.0,1.0,5,5.0,5.0,5.0,1965.0,53.0,10.0,Laki-laki,Menikah,Penuh waktu
360071274,Indonesia,1.0,2.0,1.0,1.0,3,7.0,7.0,6.0,1966.0,52.0,9.0,Perempuan,Menikah,Penuh waktu
360071275,Indonesia,2.0,3.0,1.0,3.0,2,5.0,6.0,-1.0,1942.0,76.0,10.0,Laki-laki,Janda/Duda,Pensiunan
360071276,Indonesia,1.0,1.0,1.0,1.0,8,5.0,10.0,8.0,1960.0,58.0,9.0,Perempuan,Menikah,Wiraswasta
360071277,Indonesia,1.0,1.0,2.0,1.0,9,8.0,8.0,8.0,1960.0,58.0,7.0,Laki-laki,Menikah,Wiraswasta
360071278,Indonesia,1.0,1.0,1.0,1.0,8,8.0,8.0,8.0,1996.0,21.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360071279,Indonesia,1.0,1.0,2.0,1.0,8,6.0,8.0,8.0,1976.0,42.0,7.0,Laki-laki,Menikah,Penuh waktu
360071280,Indonesia,1.0,2.0,1.0,1.0,8,8.0,3.0,7.0,1962.0,56.0,6.0,Laki-laki,Menikah,Wiraswasta
360071281,Indonesia,1.0,1.0,2.0,1.0,9,9.0,7.0,5.0,1984.0,34.0,7.0,Laki-laki,Menikah,Wiraswasta
360071282,Indonesia,1.0,1.0,1.0,1.0,10,7.0,6.0,7.0,1981.0,37.0,6.0,Laki-laki,Menikah,Paruh waktu
360071283,Indonesia,1.0,2.0,2.0,1.0,8,7.0,6.0,-1.0,1998.0,19.0,6.0,Laki-laki,Lajang,Penuh waktu
360071284,Indonesia,1.0,1.0,1.0,1.0,9,8.0,7.0,-1.0,1969.0,49.0,8.0,Perempuan,Menikah,Ibu rumah tangga
360071285,Indonesia,1.0,1.0,1.0,1.0,8,8.0,8.0,5.0,1983.0,34.0,6.0,Perempuan,Kohabitasi,Wiraswasta
360071286,Indonesia,1.0,2.0,1.0,1.0,10,4.0,3.0,4.0,1983.0,35.0,6.0,Perempuan,Menikah,Ibu rumah tangga
360071287,Indonesia,1.0,1.0,2.0,1.0,8,9.0,8.0,-1.0,1997.0,20.0,8.0,Perempuan,Lajang,Pelajar/Mahasiswa
360071288,Indonesia,1.0,2.0,1.0,1.0,10,1.0,8.0,-1.0,1980.0,38.0,10.0,Perempuan,Menikah,Ibu rumah tangga
360071289,Indonesia,1.0,3.0,3.0,1.0,8,7.0,9.0,-1.0,1979.0,39.0,10.0,Perempuan,Menikah,Penuh waktu
360071290,Indonesia,1.0,2.0,1.0,1.0,8,10.0,9.0,6.0,1979.0,39.0,8.0,Perempuan,Menikah,Ibu rumah tangga
360071291,Indonesia,1.0,1.0,1.0,1.0,10,8.0,8.0,-1.0,1965.0,53.0,9.0,Perempuan,Menikah,Penuh waktu
360071292,Indonesia,1.0,2.0,1.0,1.0,5,8.0,7.0,5.0,1990.0,28.0,6.0,Perempuan,Menikah,Penuh waktu
360071293,Indonesia,1.0,1.0,3.0,1.0,1,9.0,9.0,5.0,1965.0,52.0,6.0,Laki-laki,Menikah,Paruh waktu
360071294,Indonesia,1.0,1.0,2.0,1.0,9,9.0,10.0,5.0,1974.0,43.0,8.0,Perempuan,Menikah,Penuh waktu
360071295,Indonesia,1.0,1.0,1.0,1.0,8,8.0,8.0,-1.0,1990.0,28.0,8.0,Perempuan,Menikah,Ibu rumah tangga
360071296,Indonesia,1.0,1.0,2.0,1.0,7,7.0,7.0,-1.0,1963.0,54.0,9.0,Perempuan,Menikah,Paruh waktu
360071297,Indonesia,1.0,1.0,3.0,1.0,7,9.0,7.0,8.0,1963.0,55.0,10.0,Perempuan,Janda/Duda,
