id_responden,negara,jenis_kelamin,tahun_lahir,usia,kepuasan_hidup,pentingnya_pekerjaan,kepuasan_finansial,kebebasan_memilih,religiusitas,skala_politik,status_pernikahan,status_pekerjaan,kelompok_usia
124074678,Kanada,Laki-laki,1958,62,2,2,3,7,5,3,Bercerai,Pensiunan,61+
124074686,Kanada,Perempuan,1958,62,6,1,10,10,3,8,Menikah,Ibu rumah tangga,61+
124074717,Kanada,Laki-laki,1958,62,8,2,5,8,4,6,Pisah,Pensiunan,61+
124074786,Kanada,Laki-laki,1957,62,9,2,9,8,6,7,Menikah,Penuh waktu,61+
124074788,Kanada,Laki-laki,1958,62,4,1,4,6,6,4,Lajang,Paruh waktu,61+
124074838,Kanada,Perempuan,1958,62,3,2,1,3,2,5,Menikah,Lainnya,61+
124074892,Kanada,Laki-laki,1958,62,7,2,5,7,3,5,Menikah,Pensiunan,61+
124074930,Kanada,Laki-laki,1958,62,8,1,7,10,3,5,Pisah,Penuh waktu,61+
124074976,Kanada,Laki-laki,1957,62,8,1,5,5,8,5,Kohabitasi,Pensiunan,61+
124074986,Kanada,Perempuan,1958,62,9,3,10,9,2,5,Menikah,Pensiunan,61+
124075006,Kanada,Laki-laki,1958,62,8,3,8,8,5,6,Menikah,Pensiunan,61+
124075187,Kanada,Laki-laki,1958,62,7,2,6,7,5,5,Menikah,Pensiunan,61+
124075219,Kanada,Laki-laki,1958,62,8,3,8,8,3,8,Menikah,Pensiunan,61+
124075242,Kanada,Laki-laki,1957,62,9,3,9,8,5,3,Menikah,Pensiunan,61+
124075270,Kanada,Perempuan,1958,62,7,4,7,8,6,6,Menikah,Pensiunan,61+
124075280,Kanada,Perempuan,1958,62,10,4,10,10,4,5,Bercerai,Pensiunan,61+
124075286,Kanada,Laki-laki,1958,62,7,1,7,10,1,9,Lajang,Pensiunan,61+
124075324,Kanada,Perempuan,1957,62,5,3,3,6,3,5,Menikah,Pelajar/Mahasiswa,61+
124075375,Kanada,Laki-laki,1957,62,8,1,8,8,6,4,Menikah,Penuh waktu,61+
124075396,Kanada,Laki-laki,1958,62,6,2,6,8,3,9,Menikah,Pensiunan,61+
124075397,Kanada,Laki-laki,1958,62,8,1,6,7,3,7,Menikah,Penuh waktu,61+
124075455,Kanada,Laki-laki,1958,62,8,1,8,8,3,9,Menikah,Penuh waktu,61+
124075714,Kanada,Laki-laki,1957,62,5,2,7,5,4,5,Lajang,Penuh waktu,61+
124075734,Kanada,Perempuan,1958,62,8,2,9,9,8,2,Pisah,Ibu rumah tangga,61+
124075765,Kanada,Perempuan,1958,62,8,1,5,9,4,5,Lajang,Penuh waktu,61+
124075986,Kanada,Perempuan,1958,62,7,4,7,8,2,5,Menikah,Pensiunan,61+
554070024,Selandia Baru,Perempuan,1957,62,8,2,7,8,3,7,Bercerai,Paruh waktu,61+
554070084,Selandia Baru,Perempuan,1957,62,9,2,8,10,6,7,Menikah,Penuh waktu,61+
554070238,Selandia Baru,Perempuan,1957,62,7,4,7,7,4,8,Menikah,Pensiunan,61+
554070301,Selandia Baru,Perempuan,1957,62,7,1,8,9,4,7,Menikah,Paruh waktu,61+
554070337,Selandia Baru,Laki-laki,1957,62,3,1,3,3,5,6,Menikah,Penuh waktu,61+
554070349,Selandia Baru,Perempuan,1957,62,10,3,8,10,5,7,Menikah,Ibu rumah tangga,61+
554070388,Selandia Baru,Perempuan,1957,62,9,2,8,8,4,7,Menikah,Penuh waktu,61+
554070412,Selandia Baru,Laki-laki,1957,62,9,1,10,9,7,3,Menikah,Penuh waktu,61+
554070427,Selandia Baru,Laki-laki,1957,62,8,2,8,7,9,4,Menikah,Paruh waktu,61+
554070468,Selandia Baru,Laki-laki,1957,62,10,1,9,9,2,3,Kohabitasi,Penuh waktu,61+
554070611,Selandia Baru,Perempuan,1957,62,8,2,6,9,3,5,Bercerai,Penuh waktu,61+
554070628,Selandia Baru,Laki-laki,1957,62,5,2,4,8,9,8,Lajang,Penuh waktu,61+
554070672,Selandia Baru,Perempuan,1957,62,10,4,10,10,4,8,Menikah,Pensiunan,61+
554070750,Selandia Baru,Perempuan,1957,62,9,1,8,10,5,6,Bercerai,Paruh waktu,61+
554070773,Selandia Baru,Perempuan,1957,62,6,2,6,8,3,6,Menikah,Paruh waktu,61+
554070873,Selandia Baru,Laki-laki,1957,62,7,2,5,8,3,4,Pisah,Paruh waktu,61+
554070915,Selandia Baru,Laki-laki,1957,62,10,2,10,10,3,8,Menikah,Penuh waktu,61+
554070948,Selandia Baru,Laki-laki,1957,62,9,3,9,9,3,8,Menikah,Pensiunan,61+
702070031,Singapura,Perempuan,1958,62,5,1,5,10,7,5,Janda/Duda,Pensiunan,61+
702070138,Singapura,Laki-laki,1958,62,9,3,9,9,1,4,Menikah,Penuh waktu,61+
702070148,Singapura,Perempuan,1957,62,8,2,8,8,8,6,Menikah,Penuh waktu,61+
702070213,Singapura,Perempuan,1957,62,5,2,5,5,8,8,Menikah,Paruh waktu,61+
702070420,Singapura,Perempuan,1957,62,7,1,7,7,3,2,Lajang,Penuh waktu,61+
702070433,Singapura,Laki-laki,1958,62,4,3,4,7,8,4,Lajang,Tidak bekerja,61+
702070574,Singapura,Laki-laki,1958,62,7,3,7,7,3,5,Menikah,Penuh waktu,61+
702070634,Singapura,Laki-laki,1957,62,6,3,5,5,3,6,Lajang,Pensiunan,61+
702070662,Singapura,Laki-laki,1957,62,6,1,7,7,7,5,Menikah,Penuh waktu,61+
702070692,Singapura,Laki-laki,1958,62,7,1,7,8,5,7,Menikah,Penuh waktu,61+
702070729,Singapura,Laki-laki,1958,62,7,3,7,8,4,5,Menikah,Paruh waktu,61+
702071021,Singapura,Laki-laki,1957,62,4,2,4,7,3,5,Bercerai,Wiraswasta,61+
702071170,Singapura,Perempuan,1958,62,7,1,7,7,6,5,Janda/Duda,Ibu rumah tangga,61+
702071355,Singapura,Perempuan,1957,62,5,1,5,5,10,6,Bercerai,Ibu rumah tangga,61+
702071422,Singapura,Laki-laki,1958,62,8,2,7,8,5,3,Menikah,Penuh waktu,61+
702071522,Singapura,Laki-laki,1957,62,6,2,5,5,4,5,Menikah,Paruh waktu,61+
702071583,Singapura,Perempuan,1957,62,8,1,5,5,7,5,Pisah,Penuh waktu,61+
702071673,Singapura,Laki-laki,1958,62,8,1,7,7,5,5,Menikah,Wiraswasta,61+
702071704,Singapura,Perempuan,1958,62,8,2,7,7,6,3,Lajang,Penuh waktu,61+
702071760,Singapura,Perempuan,1958,62,7,1,3,7,8,5,Janda/Duda,Penuh waktu,61+
702071801,Singapura,Laki-laki,1958,62,7,2,6,6,9,6,Lajang,Penuh waktu,61+
702071819,Singapura,Laki-laki,1958,62,4,2,8,3,3,4,Lajang,Penuh waktu,61+
702071846,Singapura,Perempuan,1958,62,9,2,9,8,9,6,Lajang,Pensiunan,61+
702071911,Singapura,Perempuan,1958,62,8,2,5,7,4,5,Menikah,Penuh waktu,61+
702071929,Singapura,Laki-laki,1958,62,5,2,3,3,7,5,Lajang,Pensiunan,61+
124070191,Kanada,Perempuan,1959,61,8,4,7,9,3,5,Lajang,Pensiunan,61+
124070193,Kanada,Laki-laki,1959,61,6,4,5,7,9,3,Bercerai,Pensiunan,61+
124070279,Kanada,Laki-laki,1959,61,7,1,6,8,4,5,Menikah,Penuh waktu,61+
124070679,Kanada,Perempuan,1959,61,9,3,8,9,2,7,Kohabitasi,Pensiunan,61+
124070909,Kanada,Perempuan,1958,61,6,1,9,8,5,7,Pisah,Pensiunan,61+
124071021,Kanada,Laki-laki,1959,61,8,2,8,9,8,8,Menikah,Penuh waktu,61+
124071176,Kanada,Perempuan,1959,61,7,4,1,8,2,7,Lajang,Lainnya,61+
124071252,Kanada,Laki-laki,1959,61,8,2,8,9,5,6,Menikah,Pensiunan,61+
124071524,Kanada,Perempuan,1958,61,4,3,4,4,5,5,Menikah,Pensiunan,61+
124071529,Kanada,Perempuan,1959,61,7,1,8,8,5,7,Menikah,Pensiunan,61+
124072093,Kanada,Laki-laki,1959,61,6,3,3,8,7,8,Menikah,Pensiunan,61+
124072292,Kanada,Laki-laki,1958,61,10,4,10,10,3,6,Kohabitasi,Pensiunan,61+
124072327,Kanada,Laki-laki,1959,61,8,3,5,8,3,8,Pisah,Pensiunan,61+
124072450,Kanada,Laki-laki,1959,61,7,2,8,5,4,8,Lajang,Wiraswasta,61+
124072549,Kanada,Perempuan,1959,61,5,4,8,7,4,5,Menikah,Pensiunan,61+
124072559,Kanada,Perempuan,1958,61,7,1,6,7,9,7,Menikah,Penuh waktu,61+
124072682,Kanada,Laki-laki,1959,61,6,3,8,5,5,8,Kohabitasi,Pensiunan,61+
124072698,Kanada,Perempuan,1959,61,10,2,5,10,3,5,Menikah,Penuh waktu,61+
124072706,Kanada,Perempuan,1959,61,5,3,4,5,3,5,Menikah,Tidak bekerja,61+
124072986,Kanada,Laki-laki,1959,61,8,4,6,8,3,8,Lajang,Lainnya,61+
124072987,Kanada,Laki-laki,1959,61,6,2,3,8,10,2,Janda/Duda,Wiraswasta,61+
124073091,Kanada,Perempuan,1959,61,9,4,8,8,2,1,Janda/Duda,Pensiunan,61+
124073666,Kanada,Perempuan,1959,61,10,2,5,10,7,5,Lajang,Penuh waktu,61+
124073848,Kanada,Laki-laki,1959,61,6,2,7,7,3,5,Kohabitasi,Penuh waktu,61+
124073961,Kanada,Laki-laki,1959,61,7,2,7,8,3,6,Menikah,Penuh waktu,61+
124074273,Kanada,Perempuan,1959,61,8,1,7,4,5,6,Bercerai,Penuh waktu,61+
124074317,Kanada,Laki-laki,1959,61,5,2,9,9,4,5,Lajang,Penuh waktu,61+
124074648,Kanada,Perempuan,1959,61,7,2,7,8,3,5,Menikah,Pensiunan,61+
124074783,Kanada,Laki-laki,1958,61,9,4,9,7,6,4,Kohabitasi,Pensiunan,61+
124074918,Kanada,Perempuan,1959,61,9,2,10,10,8,10,Menikah,Pensiunan,61+
124074938,Kanada,Laki-laki,1959,61,9,3,9,9,5,2,Lajang,Paruh waktu,61+
124074984,Kanada,Laki-laki,1959,61,8,2,7,7,3,6,Menikah,Pensiunan,61+
124075289,Kanada,Laki-laki,1959,61,10,1,10,10,9,1,Lajang,Tidak bekerja,61+
124075296,Kanada,Perempuan,1959,61,7,4,6,7,3,2,Menikah,Penuh waktu,61+
124075372,Kanada,Perempuan,1958,61,6,2,6,5,5,5,Bercerai,Wiraswasta,61+
124075960,Kanada,Laki-laki,1959,61,8,2,8,8,3,5,Menikah,Penuh waktu,61+
554070021,Selandia Baru,Laki-laki,1958,61,7,1,7,7,6,7,Kohabitasi,Tidak bekerja,61+
554070141,Selandia Baru,Laki-laki,1958,61,6,2,5,6,5,4,Bercerai,Penuh waktu,61+
554070168,Selandia Baru,Perempuan,1958,61,8,2,9,7,3,2,Menikah,Paruh waktu,61+
554070206,Selandia Baru,Laki-laki,1958,61,8,2,9,9,4,4,Menikah,Penuh waktu,61+
554070471,Selandia Baru,Perempuan,1958,61,10,1,9,8,3,6,Menikah,Penuh waktu,61+
554070603,Selandia Baru,Laki-laki,1958,61,7,2,8,8,4,7,Menikah,Penuh waktu,61+
554070718,Selandia Baru,Laki-laki,1958,61,4,3,3,5,6,5,Kohabitasi,Paruh waktu,61+
554070954,Selandia Baru,Perempuan,1958,61,8,2,9,8,8,2,Menikah,Paruh waktu,61+
554070963,Selandia Baru,Laki-laki,1958,61,8,2,7,7,4,2,Menikah,Penuh waktu,61+
702070025,Singapura,Laki-laki,1959,61,8,2,8,10,3,4,Menikah,Wiraswasta,61+
702070040,Singapura,Laki-laki,1959,61,8,2,7,10,3,5,Menikah,Penuh waktu,61+
702070117,Singapura,Laki-laki,1958,61,7,2,7,7,3,7,Menikah,Penuh waktu,61+
702070238,Singapura,Perempuan,1959,61,5,1,2,2,9,8,Menikah,Pensiunan,61+
702070271,Singapura,Laki-laki,1958,61,7,1,7,7,10,5,Lajang,Penuh waktu,61+
702070395,Singapura,Perempuan,1958,61,7,2,10,7,7,5,Lajang,Penuh waktu,61+
702070418,Singapura,Perempuan,1958,61,10,1,10,8,7,3,Menikah,Pensiunan,61+
702070494,Singapura,Laki-laki,1959,61,7,1,7,7,6,5,Menikah,Tidak bekerja,61+
702070526,Singapura,Laki-laki,1959,61,6,4,5,6,5,7,Menikah,Tidak bekerja,61+
702070558,Singapura,Laki-laki,1959,61,7,2,7,7,9,7,Menikah,Penuh waktu,61+
702070565,Singapura,Perempuan,1958,61,7,3,7,7,8,7,Lajang,Paruh waktu,61+
702070576,Singapura,Perempuan,1958,61,5,2,3,6,4,6,Bercerai,Paruh waktu,61+
702070598,Singapura,Laki-laki,1959,61,8,2,8,8,9,6,Menikah,Penuh waktu,61+
702070683,Singapura,Laki-laki,1958,61,7,2,7,8,10,8,Menikah,Penuh waktu,61+
702070689,Singapura,Perempuan,1958,61,8,2,8,10,6,5,Menikah,Pensiunan,61+
702070715,Singapura,Laki-laki,1958,61,7,1,5,10,6,4,Menikah,Pensiunan,61+
702070747,Singapura,Perempuan,1959,61,9,1,8,8,9,5,Menikah,Penuh waktu,61+
702070860,Singapura,Laki-laki,1958,61,4,1,4,1,2,2,Menikah,Penuh waktu,61+
702070970,Singapura,Laki-laki,1959,61,5,1,5,7,4,1,Menikah,Pensiunan,61+
702071161,Singapura,Laki-laki,1959,61,5,1,5,5,7,5,Menikah,Pensiunan,61+
702071164,Singapura,Laki-laki,1958,61,8,3,8,8,10,7,Menikah,Pensiunan,61+
702071279,Singapura,Perempuan,1959,61,9,2,9,9,5,3,Menikah,Ibu rumah tangga,61+
702071331,Singapura,Laki-laki,1959,61,8,2,8,8,6,5,Menikah,Pensiunan,61+
702071357,Singapura,Perempuan,1958,61,10,2,6,5,10,6,Menikah,Ibu rumah tangga,61+
702071367,Singapura,Laki-laki,1958,61,9,2,9,9,4,6,Menikah,Paruh waktu,61+
702071387,Singapura,Perempuan,1959,61,6,1,6,6,5,6,Bercerai,Paruh waktu,61+
702071456,Singapura,Laki-laki,1958,61,8,2,6,6,8,5,Menikah,Penuh waktu,61+
702071527,Singapura,Perempuan,1958,61,5,1,5,5,4,5,Menikah,Penuh waktu,61+
702071558,Singapura,Laki-laki,1958,61,3,1,6,7,6,5,Menikah,Tidak bekerja,61+
702071559,Singapura,Perempuan,1958,61,10,1,10,7,10,4,Menikah,Ibu rumah tangga,61+
702071670,Singapura,Perempuan,1959,61,9,2,9,6,6,5,Menikah,Pensiunan,61+
702071793,Singapura,Perempuan,1959,61,7,4,10,5,7,8,Lajang,Pensiunan,61+
702071841,Singapura,Laki-laki,1959,61,5,2,5,6,6,5,Bercerai,Paruh waktu,61+
702071868,Singapura,Perempuan,1959,61,8,2,8,4,8,5,Lajang,Penuh waktu,61+
702071917,Singapura,Perempuan,1959,61,10,2,10,8,9,5,Menikah,Tidak bekerja,61+
124070183,Kanada,Perempuan,1959,60,8,2,8,8,10,3,Bercerai,Paruh waktu,45-60
124070337,Kanada,Laki-laki,1960,60,6,4,1,10,3,3,Lajang,Pensiunan,45-60
124070463,Kanada,Laki-laki,1960,60,7,2,7,9,4,5,Menikah,Penuh waktu,45-60
124070495,Kanada,Laki-laki,1960,60,6,2,7,8,1,2,Menikah,Penuh waktu,45-60
124070511,Kanada,Perempuan,1959,60,9,2,7,8,2,4,Menikah,Paruh waktu,45-60
124070671,Kanada,Laki-laki,1960,60,8,1,7,8,5,3,Kohabitasi,Pensiunan,45-60
124070725,Kanada,Perempuan,1960,60,9,1,9,8,4,5,Menikah,Penuh waktu,45-60
124070874,Kanada,Laki-laki,1959,60,6,2,6,5,10,6,Menikah,Pensiunan,45-60
124070891,Kanada,Laki-laki,1960,60,6,2,8,7,5,4,Menikah,Penuh waktu,45-60
124071013,Kanada,Perempuan,1960,60,8,2,8,10,7,6,Menikah,Wiraswasta,45-60
124071261,Kanada,Laki-laki,1959,60,7,2,7,6,10,8,Menikah,Pensiunan,45-60
124071336,Kanada,Laki-laki,1959,60,7,3,8,6,1,7,Kohabitasi,Lainnya,45-60
124071386,Kanada,Perempuan,1959,60,8,2,7,9,8,7,Bercerai,Tidak bekerja,45-60
124071402,Kanada,Laki-laki,1960,60,4,4,7,4,10,5,Menikah,Pensiunan,45-60
124071491,Kanada,Laki-laki,1960,60,5,2,5,5,3,4,Kohabitasi,Wiraswasta,45-60
124071540,Kanada,Perempuan,1960,60,10,4,10,10,3,5,Lajang,Lainnya,45-60
124071814,Kanada,Laki-laki,1960,60,8,2,7,9,1,6,Lajang,Pensiunan,45-60
124071873,Kanada,Laki-laki,1960,60,9,1,9,10,1,5,Menikah,Wiraswasta,45-60
124071896,Kanada,Laki-laki,1960,60,6,2,4,8,3,4,Menikah,Wiraswasta,45-60
124072119,Kanada,Laki-laki,1959,60,7,4,7,8,3,7,Menikah,Pensiunan,45-60
124072159,Kanada,Laki-laki,1960,60,4,1,3,6,6,5,Menikah,Wiraswasta,45-60
124072183,Kanada,Laki-laki,1960,60,5,1,4,9,9,1,Menikah,Wiraswasta,45-60
124072189,Kanada,Laki-laki,1960,60,6,3,3,9,2,8,Kohabitasi,Pensiunan,45-60
124072240,Kanada,Laki-laki,1960,60,9,1,8,9,3,6,Menikah,Wiraswasta,45-60
124072441,Kanada,Laki-laki,1960,60,8,2,8,7,8,6,Menikah,Penuh waktu,45-60
124072597,Kanada,Laki-laki,1960,60,10,1,8,8,3,3,Menikah,Penuh waktu,45-60
124072699,Kanada,Perempuan,1960,60,7,1,6,7,8,5,Pisah,Pensiunan,45-60
124072747,Kanada,Laki-laki,1960,60,5,3,5,8,6,10,Menikah,Penuh waktu,45-60
124072815,Kanada,Perempuan,1960,60,10,1,10,8,5,5,Kohabitasi,Penuh waktu,45-60
124072914,Kanada,Laki-laki,1960,60,7,1,7,8,3,3,Lajang,Wiraswasta,45-60
124072924,Kanada,Perempuan,1960,60,7,2,7,5,10,5,Pisah,Penuh waktu,45-60
124072927,Kanada,Laki-laki,1960,60,9,1,9,8,6,6,Bercerai,Penuh waktu,45-60
124072947,Kanada,Laki-laki,1959,60,5,2,5,6,2,5,Janda/Duda,Penuh waktu,45-60
124072978,Kanada,Laki-laki,1960,60,8,2,8,8,1,6,Menikah,Wiraswasta,45-60
124073117,Kanada,Laki-laki,1960,60,8,1,9,9,3,6,Menikah,Penuh waktu,45-60
124073277,Kanada,Perempuan,1960,60,10,1,10,10,1,6,Menikah,Pensiunan,45-60
124073515,Kanada,Perempuan,1960,60,7,1,7,7,4,4,Janda/Duda,Paruh waktu,45-60
124073549,Kanada,Laki-laki,1960,60,8,4,7,8,9,10,Janda/Duda,Pensiunan,45-60
124073654,Kanada,Perempuan,1959,60,6,2,9,8,1,7,Menikah,Ibu rumah tangga,45-60
124073696,Kanada,Laki-laki,1959,60,7,1,8,7,4,1,Janda/Duda,Wiraswasta,45-60
124073901,Kanada,Laki-laki,1960,60,7,2,7,7,3,4,Lajang,Paruh waktu,45-60
124073909,Kanada,Laki-laki,1960,60,8,2,6,8,3,5,Lajang,Penuh waktu,45-60
124073933,Kanada,Perempuan,1960,60,7,1,7,7,3,3,Kohabitasi,Pensiunan,45-60
124073968,Kanada,Laki-laki,1960,60,7,2,7,7,2,5,Menikah,Penuh waktu,45-60
124074275,Kanada,Perempuan,1960,60,5,2,5,10,4,6,Kohabitasi,Pensiunan,45-60
124074307,Kanada,Perempuan,1960,60,8,2,9,9,9,1,Kohabitasi,Penuh waktu,45-60
124074583,Kanada,Perempuan,1960,60,3,2,1,3,8,4,Bercerai,Lainnya,45-60
124074594,Kanada,Perempuan,1960,60,4,2,1,6,4,1,Menikah,Tidak bekerja,45-60
124074621,Kanada,Perempuan,1960,60,6,2,7,6,4,6,Menikah,Penuh waktu,45-60
124074692,Kanada,Laki-laki,1959,60,9,1,6,8,3,6,Menikah,Penuh waktu,45-60
124074899,Kanada,Perempuan,1959,60,9,2,7,7,6,5,Menikah,Pensiunan,45-60
124074922,Kanada,Laki-laki,1960,60,9,1,10,9,2,2,Menikah,Penuh waktu,45-60
124074953,Kanada,Laki-laki,1960,60,8,3,5,7,4,8,Menikah,Pensiunan,45-60
124074980,Kanada,Laki-laki,1960,60,5,1,6,6,4,5,Menikah,Pensiunan,45-60
124075032,Kanada,Perempuan,1960,60,7,2,7,8,4,7,Menikah,Paruh waktu,45-60
124075083,Kanada,Perempuan,1960,60,8,2,9,7,7,3,Menikah,Penuh waktu,45-60
124075230,Kanada,Laki-laki,1960,60,5,1,3,7,4,6,Kohabitasi,Wiraswasta,45-60
124075266,Kanada,Laki-laki,1959,60,6,1,5,8,3,5,Menikah,Paruh waktu,45-60
124075369,Kanada,Laki-laki,1960,60,7,2,7,7,3,8,Menikah,Penuh waktu,45-60
124075404,Kanada,Laki-laki,1960,60,7,2,7,8,3,6,Kohabitasi,Tidak bekerja,45-60
124075463,Kanada,Laki-laki,1960,60,9,1,9,10,4,4,Menikah,Penuh waktu,45-60
124075468,Kanada,Laki-laki,1960,60,5,1,4,5,7,4,Menikah,Tidak bekerja,45-60
124075644,Kanada,Perempuan,1960,60,10,1,10,10,10,10,Menikah,Pensiunan,45-60
124075656,Kanada,Perempuan,1959,60,6,2,5,7,7,5,Kohabitasi,Pensiunan,45-60
124075744,Kanada,Laki-laki,1959,60,9,1,9,9,3,4,Menikah,Pensiunan,45-60
124075759,Kanada,Perempuan,1960,60,9,4,8,10,4,5,Menikah,Pensiunan,45-60
124075786,Kanada,Perempuan,1960,60,8,2,9,8,8,2,Menikah,Penuh waktu,45-60
124075812,Kanada,Perempuan,1960,60,6,2,8,4,8,6,Menikah,Tidak bekerja,45-60
124075828,Kanada,Perempuan,1960,60,8,2,9,9,7,5,Menikah,Pensiunan,45-60
554070014,Selandia Baru,Laki-laki,1959,60,9,1,8,9,1,6,Pisah,Penuh waktu,45-60
554070048,Selandia Baru,Laki-laki,1959,60,4,1,6,4,2,2,Menikah,Penuh waktu,45-60
554070064,Selandia Baru,Perempuan,1959,60,9,2,9,10,4,5,Menikah,Paruh waktu,45-60
554070097,Selandia Baru,Laki-laki,1959,60,4,1,4,4,3,7,Janda/Duda,Penuh waktu,45-60
554070160,Selandia Baru,Laki-laki,1959,60,4,1,4,5,3,6,Menikah,Penuh waktu,45-60
554070176,Selandia Baru,Perempuan,1959,60,6,3,6,7,8,6,Menikah,Paruh waktu,45-60
554070191,Selandia Baru,Laki-laki,1959,60,10,1,10,9,7,9,Menikah,Penuh waktu,45-60
554070196,Selandia Baru,Perempuan,1959,60,4,2,7,2,3,4,Menikah,Paruh waktu,45-60
554070231,Selandia Baru,Perempuan,1959,60,8,1,5,8,3,5,Janda/Duda,Penuh waktu,45-60
554070279,Selandia Baru,Perempuan,1959,60,3,2,3,8,10,4,Menikah,Penuh waktu,45-60
554070288,Selandia Baru,Perempuan,1959,60,9,3,9,10,3,7,Menikah,Paruh waktu,45-60
554070320,Selandia Baru,Perempuan,1959,60,10,3,10,9,9,5,Menikah,Pensiunan,45-60
554070478,Selandia Baru,Laki-laki,1959,60,8,2,8,8,4,5,Menikah,Penuh waktu,45-60
554070479,Selandia Baru,Perempuan,1959,60,9,2,9,8,10,5,Lajang,Penuh waktu,45-60
554070520,Selandia Baru,Perempuan,1959,60,9,2,9,8,3,6,Kohabitasi,Penuh waktu,45-60
554070523,Selandia Baru,Perempuan,1959,60,8,2,7,6,4,3,Menikah,Paruh waktu,45-60
554070658,Selandia Baru,Perempuan,1959,60,7,2,6,7,8,4,Bercerai,Penuh waktu,45-60
554070709,Selandia Baru,Laki-laki,1959,60,8,2,9,7,8,5,Menikah,Penuh waktu,45-60
554070866,Selandia Baru,Laki-laki,1959,60,3,3,4,7,5,4,Menikah,Tidak bekerja,45-60
554070881,Selandia Baru,Perempuan,1959,60,8,1,9,9,5,7,Menikah,Penuh waktu,45-60
554070892,Selandia Baru,Laki-laki,1959,60,9,2,9,8,3,7,Menikah,Penuh waktu,45-60
554070914,Selandia Baru,Laki-laki,1959,60,9,2,8,9,8,4,Menikah,Penuh waktu,45-60
554070940,Selandia Baru,Laki-laki,1959,60,5,2,7,10,5,5,Menikah,Pensiunan,45-60
554070981,Selandia Baru,Perempuan,1959,60,7,1,7,8,3,5,Menikah,Penuh waktu,45-60
554070990,Selandia Baru,Perempuan,1959,60,8,1,8,10,5,10,Menikah,Penuh waktu,45-60
554071012,Selandia Baru,Perempuan,1959,60,9,2,7,10,5,9,Bercerai,Penuh waktu,45-60
702070035,Singapura,Laki-laki,1960,60,9,2,9,9,3,5,Lajang,Tidak bekerja,45-60
702070037,Singapura,Perempuan,1960,60,6,1,5,5,3,8,Lajang,Penuh waktu,45-60
702070073,Singapura,Laki-laki,1959,60,9,2,8,9,3,4,Menikah,Paruh waktu,45-60
702070081,Singapura,Laki-laki,1960,60,7,1,6,7,6,5,Menikah,Penuh waktu,45-60
702070187,Singapura,Laki-laki,1959,60,10,1,10,1,9,10,Menikah,Paruh waktu,45-60
702070236,Singapura,Laki-laki,1960,60,4,3,1,2,1,5,Bercerai,Tidak bekerja,45-60
702070274,Singapura,Laki-laki,1960,60,7,2,9,6,3,5,Menikah,Penuh waktu,45-60
702070336,Singapura,Perempuan,1960,60,4,2,5,4,8,6,Bercerai,Penuh waktu,45-60
702070340,Singapura,Laki-laki,1960,60,7,2,5,8,10,9,Menikah,Paruh waktu,45-60
702070348,Singapura,Perempuan,1960,60,7,3,7,7,10,5,Menikah,Pensiunan,45-60
702070441,Singapura,Perempuan,1959,60,6,1,4,7,10,6,Menikah,Pensiunan,45-60
702070572,Singapura,Laki-laki,1959,60,9,4,1,9,3,8,Kohabitasi,Tidak bekerja,45-60
702070626,Singapura,Perempuan,1959,60,6,2,6,5,10,4,Menikah,Ibu rumah tangga,45-60
702070726,Singapura,Perempuan,1959,60,7,3,7,6,10,3,Janda/Duda,Ibu rumah tangga,45-60
702070755,Singapura,Laki-laki,1959,60,6,2,5,7,3,5,Menikah,Pensiunan,45-60
702071026,Singapura,Laki-laki,1960,60,1,1,2,2,3,7,Pisah,Tidak bekerja,45-60
702071061,Singapura,Perempuan,1959,60,10,2,5,10,9,4,Menikah,Ibu rumah tangga,45-60
702071105,Singapura,Laki-laki,1960,60,3,2,1,3,3,5,Pisah,Penuh waktu,45-60
702071308,Singapura,Laki-laki,1960,60,9,1,9,7,3,7,Menikah,Penuh waktu,45-60
702071322,Singapura,Perempuan,1960,60,8,1,6,7,4,7,Menikah,Ibu rumah tangga,45-60
702071398,Singapura,Laki-laki,1960,60,8,2,8,7,5,1,Menikah,Penuh waktu,45-60
702071518,Singapura,Perempuan,1959,60,8,1,6,10,9,6,Menikah,Pensiunan,45-60
702071521,Singapura,Perempuan,1960,60,10,3,10,10,7,5,Menikah,Pensiunan,45-60
702071573,Singapura,Laki-laki,1959,60,7,1,5,8,6,6,Menikah,Penuh waktu,45-60
702071624,Singapura,Perempuan,1959,60,8,2,8,8,6,8,Bercerai,Penuh waktu,45-60
702071731,Singapura,Perempuan,1960,60,7,2,7,7,3,6,Lajang,Paruh waktu,45-60
702071794,Singapura,Perempuan,1960,60,7,3,6,4,7,7,Menikah,Ibu rumah tangga,45-60
702071807,Singapura,Laki-laki,1960,60,7,2,7,7,10,5,Menikah,Penuh waktu,45-60
702071919,Singapura,Perempuan,1960,60,3,1,5,5,9,5,Menikah,Ibu rumah tangga,45-60
702071926,Singapura,Laki-laki,1960,60,8,3,7,7,10,6,Menikah,Paruh waktu,45-60
702071930,Singapura,Laki-laki,1960,60,6,3,6,4,4,4,Menikah,Tidak bekerja,45-60
124070042,Kanada,Perempuan,1960,59,7,2,6,8,3,5,Menikah,Wiraswasta,45-60
124070230,Kanada,Perempuan,1961,59,6,4,4,9,10,3,Menikah,Pensiunan,45-60
